Ticker                      Company   Market_Cap       EBIT           EV       EV_EBIT
   NET               CLOUDFLARE INC   69374.5221   -201.085   68782.2341   -342.055519
   NEU               NEWMARKET CORP    6458.1822    544.725    7360.3502     13.512048
  NEWR                NEW RELIC INC    5234.6125   -138.867    4904.1565    -35.315493
  NEWT                NEWTEKONE INC     325.2683    136.792     820.9103      6.001157
  NEXT              NEXTDECADE CORP    1395.4960   -225.931    9345.4820    -41.364319
  NFBK       NORTHFIELD BANCORP INC     477.7854     77.600    1305.3584     16.821629
   NFE      NEW FORTRESS ENERGY INC     324.3904  -1031.486    8501.1054     -8.241610
   NFG         NATIONAL FUEL GAS CO    8348.3082    955.261   11179.3652     11.702943
  NFLX                  NETFLIX INC  395869.9091  13945.603  403778.0181     28.953787
   NGL       NGL ENERGY PARTNERS LP     599.3390    349.956    3677.4050     10.508192
  NGNE                NEUROGENE INC     319.0940   -103.208      59.9720     -0.581079
   NGS   NATURAL GAS SERVICES GROUP     423.0815     41.470     655.4545     15.805510
  NGVC NATURAL GROCERS VITAMIN CTGE     918.2000     61.990    1233.1030     19.891966
  NGVT                INGEVITY CORP    2100.0615    276.700    3264.1615     11.796753
   NHC     NATIONAL HEALTHCARE CORP    2129.8302    124.746    1907.7242     15.292869
   NHI    NATIONAL HEALTH INVESTORS    3688.9001    199.271    4833.0901     24.253856
  NHTC   NATURAL HEALTH TRENDS CORP      35.5752     -1.525       8.7022     -5.706361
    NI                 NISOURCE INC   19979.3203   1835.300   36084.0203     19.661102
   NIC       NICOLET BANKSHARES INC    1796.5743    235.854    1276.3243      5.411502
  NIHD             NII HOLDINGS INC     446.8344    -22.916     819.5194    -35.761887
  NINE      NINE ENERGY SERVICE INC      14.9778      0.416     377.7848    908.136538
   NJR    NEW JERSEY RESOURCES CORP    4838.0639    450.667    8605.1709     19.094300
   NKE              NIKE INC  -CL B   89430.8400   3702.000   91297.8400     24.661761
  NKSH   NATIONAL BANKSHARES INC VA     213.5190     30.175     156.3070      5.180017
  NKTR          NEKTAR THERAPEUTICS     861.6241   -130.771     764.7801     -5.848239
  NKTX                   NKARTA INC     131.4962   -116.259     -68.3628      0.588022
    NL                NL INDUSTRIES     267.2806     10.675     154.0426     14.430220
   NLY    ANNALY CAPITAL MANAGEMENT   15807.8939   5938.663  129957.6489     21.883318
  NMFC    NEW MOUNTAIN FINANCE CORP     945.2960    260.097    2522.1300      9.696882
  NMIH             NMI HOLDINGS INC    3111.6652    528.282    3201.0342      6.059329
  NMRK            NEWMARK GROUP INC    3154.8743    202.453    4908.3643     24.244463
  NNBR                       NN INC      64.2509    -21.954     264.2179    -12.035069
   NNI                   NELNET INC    4770.2059    889.097   11368.1619     12.786189
   NNN                 NNN REIT INC    7527.2033    548.628   12341.8053     22.495763
  NNVC            NANOVIRICIDES INC      23.2498     -9.592      21.6908     -2.261343
   NOC        NORTHROP GRUMMAN CORP   80968.1094   4300.000   94449.1094     21.964909
  NODK              NI HOLDINGS INC     273.3682    -12.217     212.9432    -17.430073
   NOG       NORTHERN OIL & GAS INC    2088.3010    278.937    4469.3950     16.022955
  NOTV                   INOTIV INC      49.8177    -36.998     487.3647    -13.172731
   NOV                      NOV INC    5639.3509    685.000    6427.3509      9.382994
   NOW               SERVICENOW INC  160432.5168   2074.000  156545.5168     75.479998
   NPK     NATIONAL PRESTO INDS INC     760.5582     42.689     789.8682     18.502851
  NPKI        NPK INTERNATIONAL INC    1007.4546     49.032    1031.4956     21.037192
   NPO                    ENPRO INC    4510.8626    174.800    5117.5626     29.276674
   NRC       NATIONAL RESEARCH CORP     424.8965     29.371     500.9975     17.057557
   NRG               NRG ENERGY INC   30315.6335   1837.000   41939.6335     22.830503
  NRIM         NORTHRIM BANCORP INC     588.4003    119.209     530.1643      4.447351
  NRIX       NURIX THERAPEUTICS INC    1799.9478   -285.666    1262.7368     -4.420326
   NRP NATURAL RESOURCE PARTNERS LP    1371.6072    139.409    1378.9032      9.891063
   NRT    NORTH EUROPEAN OIL RTY TR      58.1790      7.854      53.3940      6.798319
   NSA  NATIONAL STORAGE AFFILIATES    2174.7089    264.594    5578.7929     21.084351
   NSC        NORFOLK SOUTHERN CORP   64794.8311   3951.000   81103.8311     20.527419
  NSIT      INSIGHT ENTERPRISES INC    2525.2441    413.312    3833.6431      9.275422
   NSP                INSPERITY INC    1459.7440    -10.000    1171.7440   -117.174400
  NSPR                INSPIREMD INC      77.4870    -49.614      26.5660     -0.535454
  NSSC      NAPCO SECURITY TECH INC    1058.6266     47.883     964.7856     20.148813
  NSYS          NORTECH SYSTEMS INC      20.6861      1.241      34.7391     27.992828
  NTAP                   NETAPP INC   18039.7500   1425.000   17677.7500     12.405439
  NTCT         NETSCOUT SYSTEMS INC    1513.9806     79.865    1066.0116     13.347669
  NTGR                  NETGEAR INC     685.4418    -24.945     413.3548    -16.570647
  NTIC           NORTHERN TECH INTL      70.1150     -5.975      76.0130    -12.721841
  NTIP   NETWORK-1 TECHNOLOGIES INC      29.8994     -3.306      -6.9696      2.108167
  NTLA    INTELLIA THERAPEUTICS INC    1045.6898   -430.890     689.1348     -1.599329
  NTNX                  NUTANIX INC   20224.1127    172.541   19720.2177    114.292937
  NTRA                   NATERA INC   32002.2694   -309.911   31140.5064   -100.482095
  NTRB                NUTRIBAND INC      91.8118     -6.691      87.6858    -13.105037
  NTRP                 NEXTTRIP INC       6.5949     -7.413       6.1009     -0.823000
  NTRS          NORTHERN TRUST CORP   25451.9074   4064.100  -21277.6926     -5.235524
  NTST               NETSTREIT CORP    1641.7724     50.210    2725.8154     54.288297
  NTWK      NETSOL TECHNOLOGIES INC      36.5767      3.501      28.3607      8.100743
   NUE                   NUCOR CORP   37238.0130   2659.000   41788.0130     15.715687
   NUS   NU SKIN ENTERPRISES  -CL A     463.6840     90.877     530.4560      5.837076
  NUWE                 NUWELLIS INC       2.9336    -11.106       2.1766     -0.195984
  NVAX                  NOVAVAX INC    1092.5107    563.271     624.5987      1.108878
  NVDA                  NVIDIA CORP 2938953.3900  81453.000 2906013.3900     35.677181
  NVEC                     NVE CORP     308.3104     15.995     287.5024     17.974517
  NVNO  ENVVENO MEDICAL CORPORATION       7.3656    -20.599     -20.1464      0.978028
   NVR                      NVR INC   20412.4632   1790.767   19550.9492     10.917640
  NVRI                  ENVIRI CORP    1459.5661     45.618    3036.6221     66.566314
  NVST        ENVISTA HOLDINGS CORP    3556.0980    251.800    3942.0980     15.655671
  NWBI     NORTHWEST BANCSHARES INC    1753.2960    312.606    2261.2760      7.233630
   NWE NORTHWESTERN ENRGY GROUP INC    3963.9177    335.118    7371.0517     21.995392
  NWFL       NORWOOD FINANCIAL CORP     260.6967     52.293     293.7977      5.618299
   NWL            NEWELL BRANDS INC    1559.4240    482.000    6558.4240     13.606689
   NWN   NORTHWEST NATURAL HLDNG CO    1942.7014    280.891    4584.6564     16.321834
  NWPX      NWPX INFRASTRUCTURE INC     599.1541     50.870     706.8051     13.894340
  NWSA                    NEWS CORP   17669.2535    956.000   18206.2535     19.044198
    NX     QUANEX BUILDING PRODUCTS     649.0418    139.446    1424.6578     10.216556
  NXDT   NEXPOINT DIVERSIFIED RE TS     192.0094     -1.382     448.1714   -324.291896
  NXRT  NEXPOINT RESIDENTIAL TR INC     763.4564     28.453    2275.7884     79.984128
  NXST          NEXSTAR MEDIA GROUP    6158.1004    875.000   12517.1004     14.305258
  NXTC                 NEXTCURE INC      49.7501    -57.616      13.0851     -0.227109
   NYC AMERICAN STRATEGIC INVEST CO      22.3627   -120.939     405.4037     -3.352134
   NYT     NEW YORK TIMES CO  -CL A   11234.2386    449.526   10640.8026     23.671162
     O           REALTY INCOME CORP   52648.1708   2165.235   81472.8248     37.627705
  OBDC        BLUE OWL CAPITAL CORP    6208.1386   1401.511   14939.6726     10.659690
   OBK               ORIGIN BANCORP    1164.1047    147.075     833.0687      5.664244
   OBT    ORANGE COUNTY BANCORP INC     381.6564     68.725     216.3264      3.147710
    OC                OWENS CORNING    8975.1820   1718.000   14327.1820      8.339454
   OCC           OPTICAL CABLE CORP      64.7544     -0.425      74.6964   -175.756235
  OCFC    OCEANFIRST FINANCIAL CORP    1030.1685    188.515    2620.9215     13.902986
  OCGN                   OCUGEN INC     421.7130    -62.916     436.2860     -6.934420
  OCSL OAKTREE SPECIALTY LENDING CP    1149.5223    269.346    2556.7723      9.492520
  OCUL       OCULAR THERAPEUTIX INC    2621.3659   -270.017    1961.2739     -7.263520
   ODC         OIL DRI CORP AMERICA     825.8652     68.220     830.5912     12.175186
  ODFL         OLD DOMINION FREIGHT   32701.7376   1361.045   32723.0886     24.042621
  OESX     ORION ENERGY SYSTEMS INC      23.7848     -7.632      31.7598     -4.161399
   OFG                  OFG BANCORP    1772.6719    376.337    1312.7979      3.488357
  OFIX         ORTHOFIX MEDICAL INC     603.8834    -38.108     722.6164    -18.962328
  OFLX               OMEGA FLEX INC     297.1674     16.931     248.6984     14.688937
   OFS             OFS CAPITAL CORP      63.7745     28.894     278.0535      9.623226
   OGE              OGE ENERGY CORP    8800.4700    799.400   14490.6700     18.126933
  OGEN                ORAGENICS INC       3.3458     -8.662      -4.8272      0.557285
   OGN                 ORGANON & CO    1866.4657   1447.000   10092.4657      6.974752
   OGS                  ONE GAS INC    4842.9570    457.467    8195.4080     17.914752
   OHI    OMEGA HEALTHCARE INVS INC   13104.1993    725.905   17335.1593     23.880755
    OI                O-I GLASS INC    2257.8667    623.000    6693.8667     10.744569
   OII    OCEANEERING INTERNATIONAL    2387.6208    304.552    2564.8858      8.421832
   OIS          OIL STATES INTL INC     403.8711     -4.610     408.9371    -88.706529
   OKE                    ONEOK INC   46283.5380   5779.000   79258.5380     13.714923
  OKTA                     OKTA INC   16343.3070    -56.000   14798.3070   -264.255482
  OLED       UNIVERSAL DISPLAY CORP    5519.0228    257.878    4940.6348     19.158807
  OLLI OLLIE'S BARGAIN OUTLET HLDGS    6841.0270    254.991    6977.2280     27.362644
  OLMA    OLEMA PHARMACEUTICALS INC    2034.4000   -178.698    1533.1560     -8.579592
   OLN                    OLIN CORP    2366.2880    112.200    5338.1880     47.577433
  OLOX        OLENOX INDUSTRIES INC       2.8968     -8.140       9.4078     -1.155749
   OLP   ONE LIBERTY PROPERTIES INC     424.3856     30.921     929.2326     30.051829
    OM           OUTSET MEDICAL INC      67.4070    -66.714      -0.2920      0.004377
   OMC            OMNICOM GROUP INC   25282.8250   2586.100   29565.6250     11.432514
  OMCL                 OMNICELL INC    2039.7231     17.208    2047.5481    118.988151
  OMER                  OMEROS CORP    1230.9494   -122.796    1308.9834    -10.659821
  OMEX   ODYSSEY MARINE EXPLORATION      20.7540    -12.004      38.8970     -3.240337
   OMF         ONEMAIN HOLDINGS INC    7916.6574   2344.000   28981.6574     12.364188
    ON        ON SEMICONDUCTOR CORP   21483.5252   1070.100   22187.7252     20.734254
   ONB         OLD NATIONAL BANCORP    8693.3592   1271.421   14545.1732     11.440092
  ONCY       ONCOLYTICS BIOTECH INC     106.4266    -39.389     100.0656     -2.540445
  ONEW          ONEWATER MARINE INC     259.3642     63.642    1158.9102     18.209833
  ONIT              ONITY GROUP INC     390.2224    432.800   14827.2224     34.258832
  ONTO          ONTO INNOVATION INC    7845.9577    215.917    7223.8107     33.456424
  OOMA                     OOMA INC     391.6831     -5.021     389.7591    -77.625792
   OPB                    OPUS BANK     940.3228    124.958     964.5768      7.719208
  OPBK                   OP BANCORP     210.2468     43.449     153.6968      3.537407
  OPCH       OPTION CARE HEALTH INC    4997.4959    337.906    6038.2189     17.869523
  OPHC     OPTIMUMBANK HOLDINGS INC      49.0195     30.831     -12.7945     -0.414988
   OPK              OPKO HEALTH INC     956.4257   -218.985     984.1337     -4.494069
  OPLN                 OPENLANE INC    3161.8915    313.500    5333.0915     17.011456
  OPRT       OPORTUN FINANCIAL CORP     235.0717    283.785    2847.1007     10.032598
  OPRX              OPTIMIZERX CORP     229.9976     12.061     232.7356     19.296543
  OPTT OCEAN POWER TECHNOLOGIES INC      69.8068    -21.686      64.8908     -2.992290
  OPTU   OPTIMUM COMMUNICATIONS INC     776.2161   1574.572   26152.8561     16.609502
  OPXS   OPTEX SYSTEMS HOLDINGS INC      89.2117      7.132      84.6727     11.872224
   OPY     OPPENHEIMER HOLDINGS INC     758.1775    297.752    2016.7975      6.773414
   ORA       ORMAT TECHNOLOGIES INC    6721.5472    169.861    9297.6372     54.736739
   ORC    ORCHID ISLAND CAPITAL INC    1310.2992    587.431   10701.3152     18.217144
  ORCL                  ORACLE CORP  464642.7100  17951.000  562414.7100     31.330550
  ORGO   ORGANOGENESIS HOLDINGS INC     657.6114     61.566     645.4174     10.483341
   ORI       OLD REPUBLIC INTL CORP   11243.6422   1254.300    9791.7422      7.806539
  ORIC         ORIC PHARMACEUTICALS     805.9672   -143.004     531.9202     -3.719618
  ORKA       ORUKA THERAPEUTICS INC    1476.7638   -122.051    1141.6518     -9.353891
  ORLY      O'REILLY AUTOMOTIVE INC   76790.5199   3460.612   85088.2259     24.587624
  ORMP   ORAMED PHARMACEUTICALS INC     111.9338    -15.088     -17.7712      1.177837
   ORN     ORION GROUP HOLDINGS INC     396.6159     14.130     443.7129     31.402187
  ORRF  ORRSTOWN FINANCIAL SVCS INC     690.9379    134.659     892.2509      6.626003
  OSBC    OLD SECOND BANCORP INC/IL    1027.0455    156.935    1241.9405      7.913725
   OSG   OCTAVE SPECIALTY GROUP INC     350.1389    -49.768     229.2869     -4.607115
  OSIS              OSI SYSTEMS INC    3776.2988    216.352    4352.2168     20.116370
   OSK                 OSHKOSH CORP    7863.0561    945.200    8759.3561      9.267199
  OSPN                  ONESPAN INC     479.7152     51.603     417.6172      8.092886
   OSS         ONE STOP SYSTEMS INC     176.5131     -3.379     144.6071    -42.795827
  OSUR     ORASURE TECHNOLOGIES INC     170.3462    -66.680     -15.7348      0.235975
  OTIS          OTIS WORLDWIDE CORP   34049.0300   2369.000   41464.0300     17.502756
  OTLK     OUTLOOK THERAPEUTICS INC      57.1202    -64.168      79.2322     -1.234762
  OTTR              OTTER TAIL CORP    3386.4239    345.682    4076.5699     11.792832
   OUT           OUTFRONT MEDIA INC    4222.3200    311.300    8253.4200     26.512753
